transaction_id,amount,transaction_type,sender_bank,receiver_bank,device_type,hour_of_day,day_of_week,transaction_freq_1hr,location_distance_km,new_device,failed_attempts,account_age_days,pin_changed_recently,is_weekend,timestamp,is_fraud,risk_score,upi_id,source
TXN000733,65933.07,Shopping,Kotak,HDFC,Android,23,2,10,2320.4,1,5,30,1,0,2024-05-01 23:06:00,1,,,
TXN000734,3653.36,Shopping,Axis,Axis,iOS,17,2,0,461.8,0,1,1576,0,0,2024-11-06 17:40:00,0,,,
TXN000735,33945.66,P2P,Axis,SBI,Android,9,5,4,404.3,0,0,2606,0,1,2024-03-23 09:27:00,0,,,
TXN000736,17984.45,Shopping,Canara,PNB,iOS,12,6,0,170.4,0,1,808,0,1,2024-10-06 12:55:00,0,,,
TXN000737,27939.28,Bill Payment,HDFC,HDFC,iOS,8,6,3,312.7,0,0,550,0,1,2024-02-04 08:28:00,0,,,
TXN000738,30078.46,P2M,Kotak,HDFC,Web,11,2,2,461.1,0,1,308,0,0,2024-04-24 11:52:00,0,,,
TXN000739,42661.23,Bill Payment,SBI,SBI,iOS,20,4,3,309.3,0,0,2417,0,0,2024-09-13 20:19:00,0,,,
TXN000740,10033.56,Shopping,SBI,PNB,Android,19,2,1,273.5,0,0,995,0,0,2024-01-31 19:08:00,0,,,
TXN000741,29911.4,Shopping,Axis,PNB,iOS,15,6,4,239.4,0,0,456,1,1,2024-02-11 15:56:00,0,,,
TXN000742,39079.28,Recharge,SBI,Canara,Android,19,4,0,13.2,0,0,2218,0,0,2024-04-26 19:01:00,0,,,
TXN000743,18867.62,Recharge,SBI,Axis,Android,8,2,4,68.9,0,1,1470,0,0,2024-12-25 08:27:00,0,,,
TXN000744,10000.51,P2P,PNB,PNB,Web,14,0,12,2531.6,1,3,15,1,0,2024-01-08 14:55:00,1,,,
TXN000745,12219.77,P2M,Canara,PNB,Android,10,2,3,328.8,0,0,1054,0,0,2024-11-06 10:25:00,0,,,
TXN000746,15142.92,P2P,SBI,PNB,iOS,11,2,5,122.1,0,1,2888,0,0,2024-10-09 11:18:00,0,,,
TXN000747,31097.37,P2P,PNB,ICICI,Android,10,6,1,420.7,0,1,3068,0,1,2024-04-14 10:58:00,0,,,
TXN000748,34920.11,P2P,SBI,Kotak,Web,15,1,0,249.5,1,1,2439,0,0,2024-08-20 15:07:00,0,,,
TXN000749,952.24,Bill Payment,SBI,PNB,Android,12,3,1,102.9,0,1,2211,0,0,2024-08-15 12:02:00,0,,,
TXN000750,37726.36,P2P,HDFC,BOI,Web,11,1,4,108.3,1,1,3576,0,0,2024-05-14 11:51:00,0,,,
TXN000751,14378.05,Recharge,Axis,ICICI,Android,23,0,3,286.3,0,1,695,0,0,2024-09-30 23:29:00,0,,,
TXN000752,34133.11,Bill Payment,Kotak,SBI,Android,10,1,4,147.9,0,0,2551,0,0,2024-05-07 10:49:00,0,,,
TXN000753,33042.22,Shopping,Axis,BOI,Android,18,0,3,8.6,1,0,1499,0,0,2024-04-01 18:28:00,0,,,
TXN000754,3986.55,P2M,Axis,ICICI,Android,19,2,0,220.2,0,1,1093,0,0,2024-10-09 19:20:00,0,,,
TXN000755,32802.35,P2M,SBI,Kotak,iOS,9,6,1,342.2,0,1,201,0,1,2024-12-01 09:02:00,0,,,
TXN000756,176739.64,Shopping,PNB,BOI,Android,15,4,7,1767.3,1,2,8,1,0,2024-06-28 15:06:00,1,,,
TXN000757,43793.9,Bill Payment,SBI,ICICI,iOS,8,6,2,167.5,0,1,1957,0,1,2024-06-16 08:38:00,0,,,
TXN000758,9999.05,P2P,HDFC,Axis,Web,5,6,16,2849.8,1,2,22,0,1,2024-06-09 05:32:00,1,,,
TXN000759,28726.22,Shopping,Canara,PNB,iOS,14,4,5,60.6,0,0,2516,0,0,2024-08-02 14:34:00,0,,,
TXN000760,28766.43,Recharge,PNB,HDFC,iOS,20,0,2,115.4,0,0,2868,0,0,2024-06-17 20:15:00,0,,,
TXN000761,3831.42,Recharge,ICICI,Kotak,iOS,11,2,1,224.5,0,0,2232,0,0,2024-09-04 11:38:00,0,,,
TXN000762,5907.02,P2P,ICICI,HDFC,iOS,12,6,4,247.1,0,0,766,0,1,2024-09-15 12:09:00,0,,,
TXN000763,27733.39,Shopping,BOI,BOI,iOS,20,2,0,416.9,1,0,329,0,0,2024-02-21 20:08:00,0,,,
TXN000764,3.17,Recharge,Kotak,Canara,Web,21,4,8,2985.3,1,4,15,0,0,2024-06-21 21:37:00,1,,,
TXN000765,10000.83,Shopping,Kotak,HDFC,Android,2,3,16,2184.8,1,4,15,1,0,2024-01-04 02:37:00,1,,,
TXN000766,17062.45,P2M,ICICI,SBI,Web,14,2,4,422.0,0,1,1603,0,0,2024-09-25 14:37:00,0,,,
TXN000767,36551.93,Recharge,Canara,Axis,Android,12,2,4,157.2,0,0,515,0,0,2024-05-22 12:36:00,0,,,
TXN000768,45885.48,P2M,SBI,SBI,Web,22,5,1,333.2,0,0,2291,0,1,2024-02-24 22:59:00,0,,,
TXN000769,9764.68,P2M,Canara,Kotak,Android,13,6,1,140.9,0,1,3028,0,1,2024-01-14 13:23:00,0,,,
TXN000770,45959.99,Bill Payment,HDFC,Axis,Web,8,4,2,43.4,0,1,3026,0,0,2024-08-09 08:31:00,0,,,
TXN000771,9999.91,P2M,SBI,SBI,Android,13,2,15,2730.7,1,2,30,0,0,2024-02-07 13:45:00,1,,,
TXN000772,9.49,P2M,SBI,BOI,Android,12,3,10,2333.9,1,3,21,0,0,2024-09-05 12:52:00,1,,,
TXN000773,30564.75,Shopping,ICICI,Kotak,Android,16,5,5,131.5,0,0,2642,0,1,2024-01-20 16:26:00,0,,,
TXN000774,33402.11,Bill Payment,BOI,Canara,iOS,13,0,4,178.6,0,0,926,0,0,2024-11-18 13:25:00,0,,,
TXN000775,21249.02,Recharge,BOI,Axis,Android,8,2,0,173.8,0,0,3199,0,0,2024-06-12 08:42:00,0,,,
TXN000776,25379.3,Recharge,BOI,BOI,iOS,19,6,4,385.9,0,1,1714,0,1,2024-07-28 19:03:00,0,,,
TXN000777,13423.18,P2P,PNB,ICICI,Web,17,5,0,154.3,0,0,2225,0,1,2024-06-22 17:40:00,0,,,
TXN000778,47514.43,P2M,PNB,Axis,Android,2,5,5,166.6,0,0,2712,1,1,2024-07-13 02:05:00,0,,,
TXN000779,19782.36,P2P,SBI,SBI,Web,16,1,1,455.3,0,0,2294,0,0,2024-05-28 16:51:00,0,,,
TXN000780,5.36,Bill Payment,HDFC,HDFC,Android,0,1,12,584.4,0,5,21,1,0,2024-11-19 00:49:00,1,,,
TXN000781,35177.43,Recharge,Axis,Kotak,iOS,17,3,5,415.1,0,0,421,0,0,2024-01-11 17:00:00,0,,,
TXN000782,37176.73,P2P,Axis,BOI,Web,10,3,0,132.1,0,1,1572,0,0,2024-08-22 10:12:00,0,,,
TXN000783,14228.31,P2P,Canara,Axis,Web,16,0,3,8.6,0,1,1556,0,0,2024-09-16 16:15:00,0,,,
TXN000784,19873.46,P2P,HDFC,ICICI,Android,9,0,4,54.5,0,0,3346,0,0,2024-07-08 09:30:00,0,,,
TXN000785,24495.67,Bill Payment,BOI,Kotak,Web,10,2,4,419.0,0,0,271,0,0,2024-03-13 10:25:00,0,,,
TXN000786,7539.09,Recharge,Canara,PNB,Web,11,2,3,435.7,0,0,3122,0,0,2024-10-16 11:38:00,0,,,
TXN000787,23073.99,Recharge,ICICI,SBI,Android,13,4,5,496.4,1,0,1773,0,0,2024-10-11 13:54:00,0,,,
TXN000788,6082.67,Shopping,BOI,BOI,Android,9,2,3,247.6,0,1,602,0,0,2024-02-28 09:02:00,0,,,
TXN000789,21779.62,P2M,PNB,Kotak,iOS,10,3,4,161.2,0,0,609,0,0,2024-12-12 10:17:00,0,,,
TXN000790,46810.76,Recharge,HDFC,SBI,iOS,20,6,4,357.5,0,1,1735,0,1,2024-03-10 20:10:00,0,,,
TXN000791,9971.39,Shopping,Axis,PNB,Web,7,3,0,30.6,0,0,303,0,0,2024-08-22 07:21:00,0,,,
TXN000792,3.56,P2P,Axis,Kotak,Android,15,2,17,2835.8,1,3,3,1,0,2024-06-05 15:23:00,1,,,
TXN000793,5125.08,Shopping,Canara,Axis,Android,18,6,3,165.1,0,1,3336,0,1,2024-10-27 18:41:00,0,,,
TXN000794,10000.86,Shopping,HDFC,Axis,Web,3,0,5,1308.3,1,5,14,0,0,2024-03-25 03:30:00,1,,,
TXN000795,38698.24,Bill Payment,ICICI,BOI,Web,16,6,4,158.5,1,0,710,0,1,2024-06-30 16:19:00,0,,,
TXN000796,34758.04,Bill Payment,BOI,Axis,Web,10,5,3,326.0,0,1,3533,0,1,2024-03-02 10:35:00,0,,,
TXN000797,49895.03,P2M,SBI,Kotak,iOS,20,6,1,466.6,0,0,1840,0,1,2024-07-14 20:23:00,0,,,
TXN000798,10000.84,Shopping,SBI,Canara,Web,8,2,20,1495.7,0,4,21,1,0,2024-11-27 08:17:00,1,,,
TXN000799,24520.12,P2M,ICICI,ICICI,Android,13,2,4,403.7,1,0,2540,0,0,2024-11-27 13:48:00,0,,,
TXN000800,42291.7,Shopping,SBI,PNB,Web,5,4,0,157.1,0,1,3522,0,0,2024-11-22 05:45:00,0,,,
TXN000801,15830.85,P2P,HDFC,Axis,Web,16,6,2,258.2,0,1,1735,0,1,2024-10-27 16:46:00,0,,,
TXN000802,9999.09,P2P,PNB,Canara,Web,4,6,10,2088.2,0,4,9,1,1,2024-09-15 04:26:00,1,,,
TXN000803,4313.9,P2P,ICICI,SBI,Android,20,3,0,91.3,1,1,2451,0,0,2024-02-15 20:07:00,0,,,
TXN000804,23022.85,P2M,Kotak,SBI,iOS,19,0,5,321.2,0,0,3091,0,0,2024-05-06 19:19:00,0,,,
TXN000805,8908.42,Bill Payment,Canara,Kotak,Android,8,0,1,417.6,0,0,755,0,0,2024-06-10 08:26:00,0,,,
TXN000806,28939.02,Shopping,BOI,ICICI,Web,11,6,3,414.8,0,0,180,0,1,2024-11-24 11:33:00,0,,,
TXN000807,49687.84,P2M,Kotak,Axis,iOS,12,1,5,398.1,0,1,401,0,0,2024-11-26 12:51:00,0,,,
TXN000808,46096.75,Shopping,SBI,PNB,Web,13,1,3,69.9,0,1,2339,0,0,2024-11-19 13:11:00,0,,,
TXN000809,9.11,P2P,Canara,Canara,Web,10,2,8,967.8,1,3,15,1,0,2024-11-27 10:57:00,1,,,
TXN000810,21754.07,P2M,HDFC,BOI,iOS,12,5,5,186.6,0,1,1259,1,1,2024-05-04 12:16:00,0,,,
TXN000811,47699.56,P2M,PNB,SBI,Android,12,0,4,83.2,0,0,2356,0,0,2024-01-15 12:10:00,0,,,
TXN000812,38293.5,Bill Payment,HDFC,ICICI,Android,18,3,1,230.3,0,0,3646,0,0,2024-08-22 18:25:00,0,,,
TXN000813,21833.08,Recharge,BOI,Axis,iOS,16,1,4,422.8,0,1,682,0,0,2024-03-19 16:43:00,0,,,
TXN000814,41569.04,Bill Payment,BOI,BOI,Web,16,0,1,159.2,0,1,3197,0,0,2024-02-19 16:24:00,0,,,
TXN000815,123246.4,Recharge,HDFC,Axis,Android,21,0,12,1422.8,1,2,20,1,0,2024-04-01 21:49:00,1,,,
TXN000816,2221.95,Recharge,SBI,Kotak,iOS,10,5,3,327.0,0,1,1304,0,1,2024-02-17 10:21:00,0,,,
TXN000817,19916.82,P2M,PNB,ICICI,Web,13,5,0,173.1,0,1,3321,0,1,2024-02-24 13:29:00,0,,,
TXN000818,34318.07,P2P,Canara,PNB,iOS,1,5,3,211.2,1,1,1089,0,1,2024-11-30 01:42:00,0,,,
TXN000819,42209.98,P2M,SBI,PNB,Web,22,1,1,490.4,0,1,3594,0,0,2024-02-27 22:50:00,0,,,
TXN000820,9888.68,Shopping,PNB,Kotak,iOS,18,1,0,232.4,1,1,1915,0,0,2024-08-20 18:27:00,0,,,
TXN000821,14814.26,P2P,HDFC,PNB,Web,18,4,1,146.6,0,1,1359,0,0,2024-10-04 18:17:00,0,,,
TXN000822,160802.05,Shopping,Canara,SBI,Android,3,4,20,1577.8,1,5,23,0,0,2024-03-15 03:40:00,1,,,
TXN000823,1923.99,Bill Payment,BOI,BOI,Android,15,4,0,191.0,0,0,1413,0,0,2024-11-22 15:51:00,0,,,
TXN000824,37340.88,Shopping,Axis,SBI,iOS,16,5,3,482.6,0,1,1271,0,1,2024-02-10 16:53:00,0,,,
TXN000825,10768.31,P2M,Kotak,Kotak,Android,20,0,5,389.2,0,0,2506,0,0,2024-05-20 20:47:00,0,,,
TXN000826,945.76,P2P,PNB,Axis,Android,12,3,2,231.2,0,1,427,0,0,2024-03-07 12:17:00,0,,,
TXN000827,36410.92,P2P,PNB,PNB,iOS,15,4,3,317.4,0,1,1978,0,0,2024-08-23 15:37:00,0,,,
TXN000828,22224.71,Shopping,HDFC,Canara,Web,13,3,4,348.9,0,1,1680,1,0,2024-09-12 13:13:00,0,,,
TXN000829,4163.77,Shopping,ICICI,PNB,Web,17,5,2,145.9,0,1,151,0,1,2024-09-28 17:23:00,0,,,
TXN000830,49791.33,P2P,HDFC,BOI,Android,2,5,5,245.4,0,0,1580,0,1,2024-05-25 02:35:00,0,,,
TXN000831,5540.53,Shopping,Kotak,PNB,iOS,10,4,5,489.4,0,1,3107,0,0,2024-03-22 10:49:00,0,,,
TXN000832,33215.09,Recharge,Canara,Kotak,iOS,16,2,5,158.9,0,1,952,0,0,2024-11-20 16:48:00,0,,,
TXN000833,43668.36,Recharge,BOI,BOI,Android,12,1,2,381.5,0,0,1600,0,0,2024-01-02 12:34:00,0,,,
TXN000834,30947.61,P2M,Canara,HDFC,iOS,8,2,0,299.8,0,0,1361,0,0,2024-11-13 08:32:00,0,,,
TXN000835,9999.78,P2M,Kotak,HDFC,Android,20,5,16,2307.7,1,5,30,0,1,2024-03-23 20:29:00,1,,,
TXN000836,23064.37,Bill Payment,ICICI,Axis,iOS,9,0,1,398.4,0,0,3321,0,0,2024-11-04 09:28:00,0,,,
TXN000837,3501.42,Bill Payment,HDFC,SBI,iOS,17,6,3,433.5,0,1,318,0,1,2024-12-15 17:43:00,0,,,
TXN000838,36304.33,P2P,ICICI,Kotak,Web,10,0,5,384.4,0,1,1785,0,0,2024-07-22 10:53:00,0,,,
TXN000839,5598.07,Bill Payment,HDFC,Canara,Web,8,1,2,71.0,0,1,890,0,0,2024-07-30 08:42:00,0,,,
TXN000840,12243.97,P2P,ICICI,ICICI,Web,10,4,3,165.3,0,1,2357,0,0,2024-05-31 10:44:00,0,,,
TXN000841,11058.87,Bill Payment,ICICI,ICICI,Android,11,3,2,153.3,0,1,1976,0,0,2024-07-04 11:45:00,0,,,
TXN000842,42958.79,Shopping,BOI,Canara,Web,10,4,1,291.6,0,0,1092,0,0,2024-04-26 10:01:00,0,,,
TXN000843,48620.44,Shopping,Canara,ICICI,iOS,15,6,4,157.1,0,1,2685,0,1,2024-10-27 15:54:00,0,,,
TXN000844,721.49,Recharge,Canara,SBI,Web,21,0,2,103.2,0,0,2692,0,0,2024-06-24 21:14:00,0,,,
TXN000845,39156.54,Bill Payment,HDFC,SBI,iOS,14,4,1,181.8,1,0,1379,0,0,2024-04-26 14:47:00,0,,,
TXN000846,12406.12,Shopping,Kotak,Kotak,Android,10,2,5,428.8,0,1,756,1,0,2024-04-03 10:44:00,0,,,
TXN000847,36669.53,P2P,PNB,HDFC,Android,20,4,2,30.4,0,1,1931,0,0,2024-03-08 20:33:00,0,,,
TXN000848,22100.48,P2P,Canara,Axis,Web,13,2,4,107.5,0,0,2412,0,0,2024-02-21 13:34:00,0,,,
TXN000849,30724.52,Shopping,Kotak,Kotak,iOS,13,0,3,300.7,0,0,1376,0,0,2024-01-01 13:16:00,0,,,
TXN000850,12458.61,Shopping,Canara,Canara,Android,10,0,2,313.0,0,0,2027,1,0,2024-10-14 10:32:00,0,,,
TXN000851,38024.29,P2M,Axis,Kotak,Web,16,6,3,171.2,0,0,822,0,1,2024-02-18 16:59:00,0,,,
TXN000852,38323.36,Recharge,ICICI,ICICI,Web,13,0,4,105.1,0,1,670,0,0,2024-12-16 13:19:00,0,,,
TXN000853,16290.81,Recharge,Kotak,PNB,Android,13,4,4,394.4,0,1,966,0,0,2024-08-30 13:41:00,0,,,
TXN000854,36338.21,Recharge,SBI,BOI,iOS,18,0,2,212.6,0,1,53,0,0,2024-06-10 18:28:00,0,,,
TXN000855,7005.11,P2P,PNB,BOI,iOS,13,0,5,101.1,0,1,1237,0,0,2024-05-20 13:01:00,0,,,
TXN000856,28003.01,Recharge,Canara,SBI,Web,9,5,4,220.1,0,0,1025,0,1,2024-04-20 09:39:00,0,,,
TXN000857,47986.99,Shopping,PNB,Canara,iOS,16,1,4,293.1,1,0,2649,0,0,2024-05-07 16:17:00,0,,,
TXN000858,9999.65,Shopping,Kotak,Kotak,Web,11,0,9,1974.5,1,2,15,1,0,2024-03-18 11:55:00,1,,,
TXN000859,10000.57,Bill Payment,PNB,Axis,Web,18,2,19,2368.2,1,4,15,1,0,2024-07-03 18:57:00,1,,,
TXN000860,12958.7,Shopping,SBI,PNB,Android,15,4,0,321.1,0,1,3299,1,0,2024-01-12 15:08:00,0,,,
TXN000861,49782.77,P2P,HDFC,ICICI,Web,21,6,4,246.0,0,0,3038,0,1,2024-06-16 21:50:00,0,,,
TXN000862,4395.64,Recharge,ICICI,PNB,Android,20,4,1,376.0,0,1,3379,0,0,2024-11-08 20:41:00,0,,,
TXN000863,28765.44,Recharge,SBI,SBI,Android,13,4,3,444.7,0,1,56,0,0,2024-12-20 13:47:00,0,,,
TXN000864,7533.24,Bill Payment,ICICI,Axis,Android,19,5,2,266.2,0,0,3183,0,1,2024-10-26 19:43:00,0,,,
TXN000865,9087.52,P2M,Axis,Axis,iOS,2,0,0,389.7,0,0,1371,0,0,2024-11-04 02:54:00,0,,,
TXN000866,49550.27,Recharge,SBI,Canara,Web,9,6,2,13.6,0,1,534,0,1,2024-04-21 09:49:00,0,,,
TXN000867,10437.13,Shopping,HDFC,ICICI,Android,5,0,1,102.8,0,0,410,0,0,2024-08-12 05:25:00,0,,,
TXN000868,6.44,Recharge,BOI,HDFC,iOS,11,2,16,1694.9,1,5,1,1,0,2024-04-17 11:05:00,1,,,
TXN000869,15505.99,Bill Payment,PNB,SBI,Android,6,4,1,499.9,1,1,3617,0,0,2024-11-29 06:19:00,0,,,
TXN000870,8876.15,Bill Payment,PNB,BOI,Android,0,6,1,347.5,0,0,2472,0,1,2024-09-22 00:09:00,0,,,
TXN000871,8740.13,Recharge,Axis,Kotak,iOS,13,0,5,90.8,0,0,3251,0,0,2024-03-18 13:47:00,0,,,
TXN000872,45449.95,Recharge,SBI,BOI,Web,10,3,0,165.8,0,0,3040,0,0,2024-06-13 10:01:00,0,,,
TXN000873,8495.31,Recharge,Canara,ICICI,Web,7,3,1,46.1,0,0,1978,0,0,2024-06-27 07:57:00,0,,,
TXN000874,46.07,Shopping,Axis,ICICI,Android,13,5,2,328.2,0,0,1987,0,1,2024-05-11 13:08:00,0,,,
TXN000875,40274.32,P2M,Kotak,PNB,Web,8,1,5,47.4,0,0,1053,0,0,2024-12-03 08:05:00,0,,,
TXN000876,33421.13,Shopping,SBI,BOI,Web,14,1,2,379.9,0,1,1565,0,0,2024-10-22 14:56:00,0,,,
TXN000877,79684.42,Shopping,BOI,Canara,Android,20,2,17,1306.3,1,5,28,1,0,2024-05-01 20:10:00,1,,,
TXN000878,13147.6,Recharge,Canara,HDFC,Web,12,3,4,461.9,0,0,1075,0,0,2024-05-23 12:41:00,0,,,
TXN000879,38165.83,P2P,HDFC,Kotak,Android,10,5,5,12.7,0,0,960,0,1,2024-07-06 10:27:00,0,,,
TXN000880,15358.45,P2M,SBI,Axis,Web,12,0,4,91.3,0,0,610,0,0,2024-02-12 12:55:00,0,,,
TXN000881,26283.48,Shopping,ICICI,PNB,Android,17,1,4,262.5,0,1,2239,0,0,2024-10-15 17:55:00,0,,,
TXN000882,10000.24,Recharge,Canara,PNB,Android,3,4,11,1196.1,0,4,13,0,0,2024-11-08 03:27:00,1,,,
TXN000883,15006.66,P2M,ICICI,Canara,Android,6,5,5,155.8,0,0,272,0,1,2024-12-28 06:35:00,0,,,
TXN000884,40351.34,P2P,Axis,Kotak,Android,21,5,1,323.0,0,0,1048,0,1,2024-05-04 21:25:00,0,,,
TXN000885,6182.34,Shopping,Kotak,HDFC,Web,17,1,1,221.7,0,1,74,0,0,2024-12-10 17:09:00,0,,,
TXN000886,11616.74,P2P,BOI,Kotak,Android,12,0,5,305.0,0,1,3614,0,0,2024-03-04 12:34:00,0,,,
TXN000887,21301.27,Shopping,PNB,Axis,Web,8,6,3,379.2,0,0,392,0,1,2024-12-29 08:44:00,0,,,
TXN000888,35082.94,Bill Payment,BOI,Kotak,iOS,12,1,0,432.6,0,1,1060,0,0,2024-01-30 12:40:00,0,,,
TXN000889,8.25,Recharge,SBI,HDFC,Web,6,5,13,759.9,0,5,20,1,1,2024-08-10 06:42:00,1,,,
TXN000890,32137.46,P2P,PNB,Canara,iOS,7,6,1,180.4,0,1,3369,0,1,2024-02-18 07:07:00,0,,,
TXN000891,26143.04,Bill Payment,HDFC,Kotak,iOS,20,6,3,334.5,1,0,128,0,1,2024-11-17 20:47:00,0,,,
TXN000892,36455.58,P2P,PNB,Canara,Web,18,3,5,172.0,0,0,1163,0,0,2024-05-09 18:22:00,0,,,
TXN000893,13166.05,Recharge,HDFC,PNB,iOS,17,2,4,324.1,0,1,3228,0,0,2024-04-17 17:35:00,0,,,
TXN000894,36995.57,P2M,BOI,Axis,iOS,18,4,2,50.6,0,1,1311,0,0,2024-04-26 18:20:00,0,,,
TXN000895,24277.18,Shopping,Kotak,Kotak,Web,11,0,2,377.4,0,1,95,0,0,2024-08-12 11:57:00,0,,,
TXN000896,19904.58,Bill Payment,PNB,BOI,Android,16,3,0,355.8,0,1,3520,0,0,2024-04-11 16:05:00,0,,,
TXN000897,5190.27,P2M,ICICI,Kotak,Android,21,3,4,485.4,0,0,1842,0,0,2024-05-30 21:39:00,0,,,
TXN000898,41664.07,P2P,Canara,Canara,iOS,22,6,1,220.2,0,0,80,0,1,2024-05-05 22:56:00,0,,,
TXN000899,49918.65,Bill Payment,Kotak,BOI,iOS,9,4,4,290.4,0,1,3088,0,0,2024-04-05 09:54:00,0,,,
TXN000900,46276.04,P2M,HDFC,Canara,Web,9,3,0,479.0,0,0,3288,0,0,2024-10-03 09:22:00,0,,,
TXN000901,40364.61,P2P,Canara,Canara,iOS,15,3,5,322.5,0,0,1935,0,0,2024-06-27 15:45:00,0,,,
TXN000902,3242.24,P2M,HDFC,PNB,Android,23,4,3,279.5,1,1,1982,0,0,2024-01-12 23:35:00,0,,,
TXN000903,13811.76,Recharge,Kotak,Kotak,iOS,10,0,4,245.4,0,0,1653,0,0,2024-01-15 10:45:00,0,,,
TXN000904,39922.83,Bill Payment,HDFC,HDFC,Web,13,5,4,490.1,0,0,2526,0,1,2024-07-27 13:09:00,0,,,
TXN000905,9999.39,Recharge,BOI,BOI,iOS,18,0,10,573.7,0,4,3,1,0,2024-04-01 18:53:00,1,,,
TXN000906,6934.09,Bill Payment,BOI,Axis,Android,11,0,2,88.7,0,1,2076,0,0,2024-02-19 11:19:00,0,,,
TXN000907,32364.79,Bill Payment,HDFC,ICICI,Android,7,0,0,261.9,1,0,2311,0,0,2024-08-19 07:48:00,0,,,
TXN000908,26460.76,P2M,Axis,Canara,Android,0,0,0,400.0,0,1,3549,0,0,2024-07-15 00:19:00,0,,,
TXN000909,48788.96,P2M,ICICI,Canara,Android,7,6,1,299.9,0,1,2923,0,1,2024-12-15 07:58:00,0,,,
TXN000910,46765.3,P2P,Canara,Axis,Web,19,5,2,467.5,0,0,2447,0,1,2024-03-02 19:51:00,0,,,
TXN000911,30663.45,P2P,PNB,Axis,iOS,11,1,5,274.0,0,1,506,0,0,2024-08-20 11:59:00,0,,,
TXN000912,194058.06,Shopping,BOI,Axis,iOS,10,0,8,2619.4,1,4,30,1,0,2024-09-02 10:51:00,1,,,
TXN000913,22400.75,Shopping,Canara,BOI,iOS,9,5,3,217.6,1,0,2042,0,1,2024-11-16 09:27:00,0,,,
TXN000914,39320.13,Shopping,ICICI,PNB,Web,10,0,0,263.8,1,0,1287,0,0,2024-12-16 10:44:00,0,,,
TXN000915,9.7,P2P,Axis,HDFC,iOS,23,5,18,2346.4,1,3,17,1,1,2024-01-27 23:52:00,1,,,
TXN000916,44618.88,P2M,HDFC,Kotak,Android,16,2,1,247.6,0,0,215,0,0,2024-02-07 16:45:00,0,,,
TXN000917,32983.11,Shopping,Axis,Kotak,iOS,20,1,3,413.3,0,1,213,0,0,2024-06-18 20:11:00,0,,,
TXN000918,35511.52,Recharge,Kotak,Axis,iOS,20,4,5,368.3,0,0,1733,0,0,2024-06-07 20:13:00,0,,,
TXN000919,531.38,P2M,Canara,HDFC,Android,16,0,3,64.4,0,0,2641,0,0,2024-01-22 16:44:00,0,,,
TXN000920,8376.66,P2P,HDFC,BOI,Android,17,5,5,199.1,0,1,3534,0,1,2024-12-14 17:45:00,0,,,
TXN000921,27741.95,P2M,HDFC,HDFC,Android,13,2,0,234.5,0,0,185,0,0,2024-03-06 13:33:00,0,,,
TXN000922,18551.39,Bill Payment,SBI,SBI,Android,17,2,0,331.4,0,0,3177,0,0,2024-08-14 17:38:00,0,,,
TXN000923,47521.22,Shopping,HDFC,Axis,Android,20,4,1,450.8,1,1,657,0,0,2024-06-28 20:29:00,0,,,
TXN000924,16801.07,Shopping,PNB,SBI,Android,16,5,3,34.7,0,1,2310,0,1,2024-01-13 16:55:00,0,,,
TXN000925,20502.11,P2M,SBI,BOI,Android,14,1,1,362.0,0,0,617,0,0,2024-11-12 14:46:00,0,,,
TXN000926,40687.17,Recharge,BOI,Kotak,Web,17,5,1,381.1,1,0,111,0,1,2024-03-02 17:54:00,0,,,
TXN000927,22489.06,P2M,Canara,PNB,Android,17,6,4,125.0,0,1,1992,0,1,2024-12-15 17:31:00,0,,,
TXN000928,2.57,Shopping,Axis,BOI,Android,20,6,5,1579.3,1,2,15,1,1,2024-07-07 20:47:00,1,,,
TXN000929,17653.54,Bill Payment,BOI,ICICI,Web,21,5,3,230.3,0,1,1928,0,1,2024-08-03 21:56:00,0,,,
TXN000930,12307.9,Recharge,PNB,Kotak,Android,16,4,5,329.7,0,1,2275,0,0,2024-10-18 16:12:00,0,,,
TXN000931,23516.92,Recharge,BOI,ICICI,iOS,14,0,4,206.1,0,1,2289,0,0,2024-08-19 14:19:00,0,,,
TXN000932,9999.34,P2M,Canara,PNB,Web,16,2,17,1937.7,0,4,15,1,0,2024-03-20 16:41:00,1,,,
TXN000933,30620.12,Bill Payment,HDFC,PNB,iOS,17,4,0,393.5,1,0,3561,0,0,2024-01-19 17:43:00,0,,,
TXN000934,7538.64,P2M,Kotak,Kotak,Android,9,5,4,454.6,0,1,1975,0,1,2024-02-03 09:23:00,0,,,
TXN000935,7999.02,Recharge,Kotak,Axis,Android,19,6,0,266.2,0,0,2330,0,1,2024-03-24 19:26:00,0,,,
TXN000936,7340.85,Bill Payment,Canara,ICICI,iOS,12,6,3,236.4,0,0,2430,0,1,2024-01-21 12:08:00,0,,,
TXN000937,48515.13,Bill Payment,BOI,ICICI,Android,21,3,2,493.9,0,0,755,0,0,2024-10-17 21:22:00,0,,,
TXN000938,39550.47,Recharge,SBI,BOI,Android,16,2,2,355.7,0,0,1482,0,0,2024-11-20 16:20:00,0,,,
TXN000939,12643.26,Bill Payment,Kotak,Canara,iOS,13,0,0,244.8,0,0,2689,0,0,2024-09-23 13:57:00,0,,,
TXN000940,13649.1,Shopping,SBI,SBI,iOS,23,0,5,40.1,0,0,3601,0,0,2024-12-02 23:29:00,0,,,
